geolocation_id,channels,operation,id
23678,17,Regional público,2364
23682,14,Nacional privado,2365
23682,15,Nacional privado,2366
23682,34,Nacional público,2367
23682,29,Regional público,2368
23682,19,Nacional privado futuro,2369
23686,19,Nacional privado futuro,2370
23686,14,Nacional privado,2371
23686,15,Nacional privado,2372
23686,16,Nacional público,2373
23686,17,Regional público,2374
23807,19,Nacional privado futuro,2375
23807,14,Nacional privado,2376
23807,15,Nacional privado,2377
23807,34,Nacional público,2378
23807,29,Regional público,2379
23815,14,Nacional privado,2380
23815,15,Nacional privado,2381
23815,16,Nacional público,2382
23815,17,Regional público,2383
23815,19,Nacional privado futuro,2384
23855,19,Nacional privado futuro,2385
23855,14,Nacional privado,2386
23855,15,Nacional privado,2387
23855,34,Nacional público,2388
23855,29,Regional público,2389
25001,19,Nacional privado futuro,2390
25001,14,Nacional privado,2391
25001,15,Nacional privado,2392
25001,16,Nacional público,2393
25001,17,Regional público,2394
25019,19,Nacional privado futuro,2395
25019,14,Nacional privado,2396
25019,15,Nacional privado,2397
25019,38,Nacional público,2398
25019,17,Regional público,2399
25035,19,Nacional privado futuro,2400
25035,14,Nacional privado,2401
25035,15,Nacional privado,2402
25035,16,Nacional público,2403
25035,17,Regional público,2404
25040,19,Nacional privado futuro,2405
25040,14,Nacional privado,2406
25040,15,Nacional privado,2407
25040,16,Nacional público,2408
25040,17,Regional público,2409
25053,19,Nacional privado futuro,2410
25053,46,Nacional privado,2411
25053,49,Nacional privado,2412
25053,16,Nacional público,2413
25053,17,Regional público,2414
25086,19,Nacional privado futuro,2415
25086,14,Nacional privado,2416
25086,15,Nacional privado,2417
25086,16,Nacional público,2418
25086,17,Regional público,2419
25095,19,Nacional privado futuro,2420
25095,14,Nacional privado,2421
25095,15,Nacional privado,2422
25095,16,Nacional público,2423
25095,17,Regional público,2424
25099,19,Nacional privado futuro,2425
25099,16,Nacional público,2426
25099,17,Regional público,2427
25099,14,Nacional privado,2428
25099,15,Nacional privado,2429
25120,19,Nacional privado futuro,2430
25120,14,Nacional privado,2431
25120,15,Nacional privado,2432
25120,16,Nacional público,2433
25120,17,Regional público,2434
25123,19,Nacional privado futuro,2435
25123,14,Nacional privado,2436
25123,15,Nacional privado,2437
25123,16,Nacional público,2438
25123,17,Regional público,2439
25126,19,Nacional privado futuro,2440
25126,16,Nacional público,2441
25126,17,Regional público,2442
25126,14,Nacional privado,2443
25126,15,Nacional privado,2444
25148,16,Nacional público,2445
25148,17,Regional público,2446
25148,14,Nacional privado,2447
25148,15,Nacional privado,2448
25148,19,Nacional privado futuro,2449
25151,19,Nacional privado futuro,2450
25151,16,Nacional público,2451
25151,17,Regional público,2452
25151,14,Nacional privado,2453
25151,15,Nacional privado,2454
25154,41,Nacional privado,2455
25154,44,Nacional privado,2456
25154,16,Nacional público,2457
25154,17,Regional público,2458
25154,19,Nacional privado futuro,2459
25168,19,Nacional privado futuro,2460
25168,14,Nacional privado,2461
25168,15,Nacional privado,2462
25168,16,Nacional público,2463
25168,17,Regional público,2464
25175,19,Nacional privado futuro,2465
25175,16,Nacional público,2466
25175,17,Regional público,2467
25175,14,Nacional privado,2468
25175,15,Nacional privado,2469
25175,27,Local con ánimo de lucro,2470
25178,19,Nacional privado futuro,2471
25178,16,Nacional público,2472
25178,17,Regional público,2473
25178,14,Nacional privado,2474
25178,15,Nacional privado,2475
25181,19,Nacional privado futuro,2476
25181,16,Nacional público,2477
25181,17,Regional público,2478
25181,14,Nacional privado,2479
25181,15,Nacional privado,2480
25183,19,Nacional privado futuro,2481
25183,16,Nacional público,2482
25183,17,Regional público,2483
25183,14,Nacional privado,2484
25183,15,Nacional privado,2485
25200,19,Nacional privado futuro,2486
25200,14,Nacional privado,2487
25200,15,Nacional privado,2488
25200,16,Nacional público,2489
25200,17,Regional público,2490
25214,19,Nacional privado futuro,2491
25214,16,Nacional público,2492
25214,17,Regional público,2493
25214,14,Nacional privado,2494
25214,15,Nacional privado,2495
25224,41,Nacional privado,2496
25224,44,Nacional privado,2497
25224,19,Nacional privado futuro,2498
25224,16,Nacional público,2499
25224,17,Regional público,2500
25245,19,Nacional privado futuro,2501
25245,14,Nacional privado,2502
25245,15,Nacional privado,2503
25245,16,Nacional público,2504
25245,17,Regional público,2505
25258,19,Nacional privado futuro,2506
25258,14,Nacional privado,2507
25258,15,Nacional privado,2508
25258,16,Nacional público,2509
25258,17,Regional público,2510
25260,16,Nacional público,2511
25260,17,Regional público,2512
25260,14,Nacional privado,2513
25260,15,Nacional privado,2514
25260,19,Nacional privado futuro,2515
25269,19,Nacional privado futuro,2516
25269,16,Nacional público,2517
25269,17,Regional público,2518
25269,14,Nacional privado,2519
25269,15,Nacional privado,2520
25269,27,Local con ánimo de lucro,2521
25279,19,Nacional privado futuro,2522
25279,16,Nacional público,2523
25279,17,Regional público,2524
25279,14,Nacional privado,2525
25279,15,Nacional privado,2526
25281,19,Nacional privado futuro,2527
25281,16,Nacional público,2528
25281,17,Regional público,2529
25281,14,Nacional privado,2530
25281,15,Nacional privado,2531
25286,19,Nacional privado futuro,2532
25286,16,Nacional público,2533
25286,17,Regional público,2534
25286,14,Nacional privado,2535
25286,15,Nacional privado,2536
25288,47,Nacional privado futuro,2537
25288,21,Nacional privado,2538
25288,42,Nacional privado,2539
25288,35,Nacional público,2540
25288,39,Regional público,2541
25290,19,Nacional privado futuro,2542
25290,46,Nacional privado,2543
25290,49,Nacional privado,2544
25290,16,Nacional público,2545
25290,17,Regional público,2546
25290,27,Local con ánimo de lucro,2547
25293,19,Nacional privado futuro,2548
25293,16,Nacional público,2549
25293,17,Regional público,2550
25293,14,Nacional privado,2551
25293,15,Nacional privado,2552
25295,16,Nacional público,2553
25295,17,Regional público,2554
25295,14,Nacional privado,2555
25295,15,Nacional privado,2556
25295,19,Nacional privado futuro,2557
25297,19,Nacional privado futuro,2558
25297,16,Nacional público,2559
25297,17,Regional público,2560
25297,14,Nacional privado,2561
25297,15,Nacional privado,2562
25299,19,Nacional privado futuro,2563
25299,16,Nacional público,2564
25299,17,Regional público,2565
25299,14,Nacional privado,2566
25299,15,Nacional privado,2567
25307,19,Nacional privado futuro,2568
25307,14,Nacional privado,2569
25307,15,Nacional privado,2570
25307,16,Nacional público,2571
25307,17,Regional público,2572
25307,29,Local con ánimo de lucro,2573
25312,19,Nacional privado futuro,2574
25312,16,Nacional público,2575
25312,17,Regional público,2576
25312,46,Nacional privado,2577
25312,49,Nacional privado,2578
25317,28,Nacional privado futuro,2579
25317,40,Nacional público,2580
25317,39,Regional público,2581
25317,21,Nacional privado,2582
25317,42,Nacional privado,2583
25320,19,Nacional privado futuro,2584
25320,16,Nacional público,2585
25320,17,Regional público,2586
25320,14,Nacional privado,2587
25320,15,Nacional privado,2588
25322,16,Nacional público,2589
25322,17,Regional público,2590
25322,14,Nacional privado,2591
25322,15,Nacional privado,2592
25322,19,Nacional privado futuro,2593
25324,19,Nacional privado futuro,2594
25324,14,Nacional privado,2595
25324,15,Nacional privado,2596
25324,16,Nacional público,2597
25324,17,Regional público,2598
25326,19,Nacional privado futuro,2599
25326,14,Nacional privado,2600
25326,15,Nacional privado,2601
25326,16,Nacional público,2602
25326,17,Regional público,2603
25328,19,Nacional privado futuro,2604
25328,14,Nacional privado,2605
25328,15,Nacional privado,2606
25328,16,Nacional público,2607
25328,17,Regional público,2608
25335,19,Nacional privado futuro,2609
25335,16,Nacional público,2610
25335,18,Regional público,2611
25335,14,Nacional privado,2612
25335,15,Nacional privado,2613
25339,19,Nacional privado futuro,2614
25339,16,Nacional público,2615
25339,17,Regional público,2616
25339,14,Nacional privado,2617
25339,15,Nacional privado,2618
25368,19,Nacional privado futuro,2619
25368,14,Nacional privado,2620
25368,15,Nacional privado,2621
25368,16,Nacional público,2622
25368,17,Regional público,2623
25372,19,Nacional privado futuro,2624
25372,16,Nacional público,2625
25372,17,Regional público,2626
25372,14,Nacional privado,2627
25372,15,Nacional privado,2628
25377,14,Nacional privado,2629
25377,15,Nacional privado,2630
25377,19,Nacional privado futuro,2631
25377,16,Nacional público,2632
25377,17,Regional público,2633
25386,19,Nacional privado futuro,2634
25386,14,Nacional privado,2635
25386,15,Nacional privado,2636
25386,16,Nacional público,2637
25386,17,Regional público,2638
25394,19,Nacional privado futuro,2639
25394,14,Nacional privado,2640
25394,15,Nacional privado,2641
25394,16,Nacional público,2642
25394,17,Regional público,2643
25398,19,Nacional privado futuro,2644
25398,14,Nacional privado,2645
25398,15,Nacional privado,2646
25398,38,Nacional público,2647
25398,17,Regional público,2648
25402,19,Nacional privado futuro,2649
25402,16,Nacional público,2650
25402,17,Regional público,2651
25402,14,Nacional privado,2652
25402,15,Nacional privado,2653
25407,16,Nacional público,2654
25407,17,Regional público,2655
25407,21,Nacional privado,2656
25407,42,Nacional privado,2657
25407,19,Nacional privado futuro,2658
25426,16,Nacional público,2659
25426,17,Regional público,2660
25426,14,Nacional privado,2661
25426,15,Nacional privado,2662
25426,19,Nacional privado futuro,2663
25430,19,Nacional privado futuro,2664
25430,14,Nacional privado,2665
25430,15,Nacional privado,2666
25430,16,Nacional público,2667
25430,17,Regional público,2668
25436,16,Nacional público,2669
25436,17,Regional público,2670
25436,14,Nacional privado,2671
25436,15,Nacional privado,2672
25436,19,Nacional privado futuro,2673
25438,19,Nacional privado futuro,2674
25438,16,Nacional público,2675
25438,17,Regional público,2676
25438,14,Nacional privado,2677
25438,15,Nacional privado,2678
25473,19,Nacional privado futuro,2679
25473,14,Nacional privado,2680
25473,15,Nacional privado,2681
25473,16,Nacional público,2682
25473,17,Regional público,2683
25483,19,Nacional privado futuro,2684
25483,14,Nacional privado,2685
25483,15,Nacional privado,2686
25483,16,Nacional público,2687
25483,17,Regional público,2688
25486,35,Nacional público,2689
25486,39,Regional público,2690
25486,14,Nacional privado,2691
25486,15,Nacional privado,2692
25486,19,Nacional privado futuro,2693
25488,19,Nacional privado futuro,2694
25488,46,Nacional privado,2695
25488,49,Nacional privado,2696
25488,16,Nacional público,2697
25488,17,Regional público,2698
25489,16,Nacional público,2699
25489,17,Regional público,2700
25489,14,Nacional privado,2701
25489,15,Nacional privado,2702
25489,19,Nacional privado futuro,2703
25491,16,Nacional público,2704
25491,17,Regional público,2705
25491,14,Nacional privado,2706
25491,15,Nacional privado,2707
25491,19,Nacional privado futuro,2708
25506,19,Nacional privado futuro,2709
25506,14,Nacional privado,2710
25506,15,Nacional privado,2711
25506,16,Nacional público,2712
25506,17,Regional público,2713
25513,14,Nacional privado,2714
25513,15,Nacional privado,2715
25513,19,Nacional privado futuro,2716
25513,16,Nacional público,2717
25513,17,Regional público,2718
25518,19,Nacional privado futuro,2719
25518,14,Nacional privado,2720
25518,15,Nacional privado,2721
25518,16,Nacional público,2722
25518,17,Regional público,2723
25524,19,Nacional privado futuro,2724
25524,16,Nacional público,2725
25524,17,Regional público,2726
25524,46,Nacional privado,2727
25524,49,Nacional privado,2728
25530,19,Nacional privado futuro,2729
25530,16,Nacional público,2730
25530,17,Regional público,2731
25530,14,Nacional privado,2732
25530,15,Nacional privado,2733
25535,16,Nacional público,2734
25535,17,Regional público,2735
25535,46,Nacional privado,2736
25535,49,Nacional privado,2737
25535,19,Nacional privado futuro,2738
25572,43,Nacional privado futuro,2739
25572,41,Nacional privado,2740
25572,42,Nacional privado,2741
25572,38,Nacional público,2742
25572,18,Regional público,2743
25580,19,Nacional privado futuro,2744
25580,46,Nacional privado,2745
25580,49,Nacional privado,2746
25580,23,Nacional público,2747
25580,17,Regional público,2748
25592,19,Nacional privado futuro,2749
25592,21,Nacional privado,2750
25592,42,Nacional privado,2751
25592,35,Nacional público,2752
25592,17,Regional público,2753
25594,19,Nacional privado futuro,2754
25594,16,Nacional público,2755
25594,18,Regional público,2756
25594,14,Nacional privado,2757
25594,15,Nacional privado,2758
25596,19,Nacional privado futuro,2759
25596,14,Nacional privado,2760
25596,15,Nacional privado,2761
25596,16,Nacional público,2762
25596,17,Regional público,2763
25599,19,Nacional privado futuro,2764
25599,14,Nacional privado,2765
25599,15,Nacional privado,2766
25599,16,Nacional público,2767
25599,17,Regional público,2768
25612,19,Nacional privado futuro,2769
25612,46,Nacional privado,2770
25612,49,Nacional privado,2771
25612,16,Nacional público,2772
25612,17,Regional público,2773
25645,23,Nacional público,2774
25645,17,Regional público,2775
25645,14,Nacional privado,2776
25645,15,Nacional privado,2777
25645,19,Nacional privado futuro,2778
25649,46,Nacional privado,2779
25649,49,Nacional privado,2780
25649,16,Nacional público,2781
25649,17,Regional público,2782
25649,19,Nacional privado futuro,2783
25653,19,Nacional privado futuro,2784
25653,14,Nacional privado,2785
25653,15,Nacional privado,2786
25653,16,Nacional público,2787
25653,17,Regional público,2788
25658,19,Nacional privado futuro,2789
25658,16,Nacional público,2790
25658,17,Regional público,2791
25658,14,Nacional privado,2792
25658,15,Nacional privado,2793
25662,43,Nacional privado futuro,2794
25662,41,Nacional privado,2795
25662,42,Nacional privado,2796
25662,16,Nacional público,2797
25662,17,Regional público,2798
25718,16,Nacional público,2799
25718,17,Regional público,2800
25718,14,Nacional privado,2801
25718,15,Nacional privado,2802
25718,19,Nacional privado futuro,2803
25736,16,Nacional público,2804
25736,17,Regional público,2805
25736,14,Nacional privado,2806
